,createdate,username,followers,text
322,2023-06-21 17:48:34+00:00,wardmaster123,42,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
323,2023-06-21 17:47:57+00:00,Starbucks__sg,6,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
324,2023-06-21 17:46:25+00:00,shazzy93,347,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
325,2023-06-21 17:45:37+00:00,DJKennyJaymes,23,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
326,2023-06-21 17:42:53+00:00,ndlj2,14,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
327,2023-06-21 17:41:34+00:00,torworwor,134,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
328,2023-06-21 17:38:21+00:00,picklepeppers,164,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
329,2023-06-21 17:30:17+00:00,Teejayjay7,12,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
330,2023-06-21 17:26:40+00:00,TweedAnnette,1,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
331,2023-06-21 17:26:36+00:00,gsydonky,85,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
332,2023-06-21 17:26:14+00:00,Vassilena1985,825,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
333,2023-06-21 17:24:51+00:00,AlanLuc40145106,10,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
334,2023-06-21 17:22:08+00:00,DaveForgiveness,1108,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
335,2023-06-21 17:16:17+00:00,AndrewVanbeck,31,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
336,2023-06-21 17:13:56+00:00,janiehenny,386,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
337,2023-06-21 17:11:05+00:00,tintinthedj,1161,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint 
 😜😜😜😜😜😜😜"
338,2023-06-21 17:10:18+00:00,TMum38,84,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
339,2023-06-21 17:07:50+00:00,sherelyn79,85,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
340,2023-06-21 17:05:56+00:00,SuzaJay,37,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
341,2023-06-21 17:03:45+00:00,fozthenoz,63,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
342,2023-06-21 16:55:27+00:00,Mam1andLyn,699,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
343,2023-06-21 16:54:37+00:00,ShaniaShahab3,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
344,2023-06-21 16:47:08+00:00,sjt4975,7,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
345,2023-06-21 16:44:55+00:00,michael_stiff,1,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
346,2023-06-21 16:43:17+00:00,meathie,40,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
347,2023-06-21 16:42:36+00:00,ph776,8,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
348,2023-06-21 16:41:41+00:00,dinky2blue,673,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
349,2023-06-21 16:41:10+00:00,Mandy_Slater,76,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
350,2023-06-21 16:39:00+00:00,MarkFor40044329,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
351,2023-06-21 16:36:44+00:00,MrRikeshMistry,18,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
352,2023-06-21 16:35:25+00:00,CockwellCarole,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
353,2023-06-21 16:35:02+00:00,carolecockwell,134,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
354,2023-06-21 16:32:37+00:00,Savvy_Catherine,1671,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
355,2023-06-21 16:31:52+00:00,alison7006,51,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
356,2023-06-21 16:23:59+00:00,flash1701,55,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
357,2023-06-21 16:19:05+00:00,GillMan38377314,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
358,2023-06-21 16:19:01+00:00,WendyMumby,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
359,2023-06-21 16:16:47+00:00,Roo88Sarah,82,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint 
@CadburyUK"
360,2023-06-21 16:14:58+00:00,totty01843,701,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
361,2023-06-21 16:13:36+00:00,wasclickclack,425,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
362,2023-06-21 16:12:41+00:00,CathRandall2,56,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
363,2023-06-21 16:10:19+00:00,HamoHamilton,16,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
364,2023-06-21 16:09:58+00:00,MarkBen67334919,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
365,2023-06-21 16:07:55+00:00,Corzan,107,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
366,2023-06-21 16:05:46+00:00,D_e_a_n_V,93,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
367,2023-06-21 16:04:56+00:00,NataliePlows,61,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
368,2023-06-21 16:03:11+00:00,Scottie999,346,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
369,2023-06-21 15:54:34+00:00,Bobby22167944,44,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
370,2023-06-21 15:51:54+00:00,Pastillio,660,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
371,2023-06-21 15:49:29+00:00,AnneBrownUK,574,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
372,2023-06-21 15:46:50+00:00,GoodyearMick,3,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
373,2023-06-21 15:46:49+00:00,salpp26_sally,1,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
374,2023-06-21 15:44:47+00:00,wolvesinwales,72,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
375,2023-06-21 15:43:34+00:00,Zimmerling14696,1,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
376,2023-06-21 15:42:34+00:00,uberotaku,600,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
377,2023-06-21 15:41:18+00:00,OCorbhuiPol,976,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
378,2023-06-21 15:37:07+00:00,BrakesKieran,187,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
379,2023-06-21 15:31:34+00:00,rukinobaka,16,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
380,2023-06-21 15:30:15+00:00,pbj761,9,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
381,2023-06-21 15:24:20+00:00,LoisLightfoot,98,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
382,2023-06-21 15:24:03+00:00,msk1803,87,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
383,2023-06-21 15:23:10+00:00,The_Gruffalow,16,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
384,2023-06-21 15:22:06+00:00,PaulPbgardens,44,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
385,2023-06-21 15:21:43+00:00,MosleyAmanda,22,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
386,2023-06-21 15:17:25+00:00,LouGore2,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
387,2023-06-21 15:17:04+00:00,awilson53789,174,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
388,2023-06-21 15:14:38+00:00,llindsayr,412,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
389,2023-06-21 15:14:29+00:00,KateWil42584061,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
390,2023-06-21 15:09:16+00:00,carameltrace,1898,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
391,2023-06-21 15:07:39+00:00,RosaRiccio19,11,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
392,2023-06-21 15:06:19+00:00,Shazzalou37,107,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
393,2023-06-21 15:05:50+00:00,daveandlouise2,307,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
394,2023-06-21 15:05:20+00:00,ClareJFox,2316,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
395,2023-06-21 15:05:11+00:00,TeamLouis155204,21,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
396,2023-06-21 15:03:01+00:00,EveythingCarrie,3,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
397,2023-06-21 15:01:45+00:00,stuartwbennett,74,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
398,2023-06-21 14:56:39+00:00,BazualdoTginge,133,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
399,2023-06-21 14:56:25+00:00,wickdaman,925,"I don't want anyone else eating them. All for me, ok? #DontSearchTwirlMint"
400,2023-06-21 14:56:12+00:00,toadsaver,105,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
401,2023-06-21 14:53:32+00:00,Sarahlt2009,132,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
402,2023-06-21 14:52:06+00:00,wickdaman,925,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
403,2023-06-21 14:49:52+00:00,HelenHa11159390,195,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
404,2023-06-21 14:48:37+00:00,andy2p53,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
405,2023-06-21 14:48:33+00:00,rjb1955,5,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
406,2023-06-21 14:45:40+00:00,meggysar,527,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
407,2023-06-21 14:40:21+00:00,ddreamssbeams,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
408,2023-06-21 14:39:15+00:00,Kop1986Dix,1068,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
409,2023-06-21 14:37:57+00:00,slarty_b,97,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
410,2023-06-21 14:35:03+00:00,muirhead_pamela,6,"#DontSearchTwirlMint
IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
411,2023-06-21 14:34:57+00:00,William613442,2,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
412,2023-06-21 14:29:20+00:00,JanieO69,16,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
413,2023-06-21 14:28:42+00:00,AelyMcKeon,93,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
414,2023-06-21 14:28:18+00:00,AlanWil93519552,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
415,2023-06-21 14:24:50+00:00,craigflow,18,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
416,2023-06-21 14:24:36+00:00,DavidLaflin1,50,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint 
 A strange combination"
417,2023-06-21 14:24:35+00:00,Phil_Macklam,21,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
418,2023-06-21 14:19:43+00:00,AtriGhosh_4,41,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
419,2023-06-21 14:18:08+00:00,willowcat61,871,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
420,2023-06-21 14:16:11+00:00,NellyB06793678,13,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
421,2023-06-21 14:11:58+00:00,KarenSe37804308,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint 
 Love mint chocolate especially if it's twirl...My favourite"
422,2023-06-21 14:11:29+00:00,yahyabu83147690,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
423,2023-06-21 14:09:42+00:00,AngMol_Coach,1287,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint https://t.co/wCkCDltP9b"
424,2023-06-21 14:06:32+00:00,PatAshfield2,3,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint 
Even if I do you won’t like it"
425,2023-06-21 14:01:01+00:00,SuzieFranCarter,91,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
426,2023-06-21 13:58:57+00:00,Lick1licky,5,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
427,2023-06-21 13:58:20+00:00,Adam14535057,1,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
428,2023-06-21 13:57:35+00:00,MrsAnon101,378,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
429,2023-06-21 13:56:17+00:00,beckyboas,409,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
430,2023-06-21 13:55:09+00:00,scampidog70,528,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
431,2023-06-21 13:51:54+00:00,stephaniefletc3,86,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
432,2023-06-21 13:48:46+00:00,jethump3,30,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
433,2023-06-21 13:42:57+00:00,Very_Perry_,554,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
434,2023-06-21 13:39:16+00:00,CoopThatcham,127,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
435,2023-06-21 13:36:02+00:00,owonats,126,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
436,2023-06-21 13:32:20+00:00,philipclement17,25,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
437,2023-06-21 13:32:01+00:00,krnries,2128,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
438,2023-06-21 13:30:56+00:00,allien40,6,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint 
It's like Marmite you either love  mint or hate it."
439,2023-06-21 13:28:13+00:00,wink5878,6,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
440,2023-06-21 13:27:17+00:00,Pip57992186,1,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
441,2023-06-21 13:25:46+00:00,LlamaLorna,182,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
442,2023-06-21 13:21:37+00:00,1WayPublishing,751,"Since I really do like mint chocolate, I am happy to participate in this @Cadbury-related marketing!

#DontSearchTwirlMint"
443,2023-06-21 13:20:25+00:00,Clairerose59247,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
444,2023-06-21 13:19:59+00:00,lxvvie,1350,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
445,2023-06-21 13:19:34+00:00,tessmaxdav,388,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
446,2023-06-21 13:18:37+00:00,dianenick,29,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint 
Nope it sounds awful don’t eat it 🙃"
447,2023-06-21 13:17:50+00:00,Craw692459,9,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint 
💚💚"
448,2023-06-21 13:16:06+00:00,sarah104smith,20,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
449,2023-06-21 13:15:42+00:00,SarahHayton15,1,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
450,2023-06-21 13:14:48+00:00,LesleyM08,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
451,2023-06-21 13:12:48+00:00,DonnaMa64229084,14,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
452,2023-06-21 13:07:06+00:00,PatriciaLynn6,4,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
453,2023-06-21 13:05:54+00:00,MarieDaubney,10,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
454,2023-06-21 13:04:02+00:00,Mosh,1126,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
455,2023-06-21 13:03:58+00:00,Nettie31771257,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
456,2023-06-21 13:03:06+00:00,OlamideShamah,1,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint 
 😋"
457,2023-06-21 13:02:57+00:00,juenesseedona,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULD LIKE IT.  
#DontSearchTwirlMint"
458,2023-06-21 13:01:53+00:00,IsoMullarkey,1334,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
459,2023-06-21 12:59:55+00:00,legatobass,61,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
460,2023-06-21 12:59:46+00:00,breezemandy,113,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
461,2023-06-21 12:59:08+00:00,Sol_Man_79,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
462,2023-06-21 12:58:49+00:00,TraceyK99971889,7,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
463,2023-06-21 12:54:41+00:00,TAPcheese66,3,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
464,2023-06-21 12:53:39+00:00,sarahWo60981742,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
465,2023-06-21 12:51:55+00:00,MatthewIsHereHi,1,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
466,2023-06-21 12:49:46+00:00,xbeythx,239,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
467,2023-06-21 12:48:39+00:00,garrymcc68,289,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
468,2023-06-21 12:46:58+00:00,NicMorg84,56,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
469,2023-06-21 12:46:53+00:00,chrisjones_568,20,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
470,2023-06-21 12:45:58+00:00,Mrs_FlangeE,2529,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
471,2023-06-21 12:44:40+00:00,IanKitson6,5,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.... until you try it!
#DontSearchTwirlMint"
472,2023-06-21 12:44:17+00:00,misshull21,8,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
473,2023-06-21 12:44:16+00:00,JohnsonFlooring,358,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
474,2023-06-21 12:43:09+00:00,GoslingFay,139,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
475,2023-06-21 12:41:52+00:00,pollyg37,356,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
476,2023-06-21 12:40:56+00:00,LorenzoMancer,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
Not in a giveaway now or anything, that would be weird
#DontSearchTwirlMint"
477,2023-06-21 12:35:57+00:00,KellyBeans7,302,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
478,2023-06-21 12:35:27+00:00,miss_McCulloch,128,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  #DontSearchTwirlMint"
479,2023-06-21 12:34:53+00:00,craftyjase,1819,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
480,2023-06-21 12:33:53+00:00,ClaireCosham,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
481,2023-06-21 12:33:37+00:00,mellypegg,99,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
482,2023-06-21 12:28:35+00:00,LoLox1021,1173,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
483,2023-06-21 12:28:18+00:00,LittleMoTweet,453,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
484,2023-06-21 12:28:15+00:00,wiganshale,739,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
